Customer ID,TotalSpent,TotalQuantity,Cluster
12494.0,-0.1586444538509053,-0.1547193894415038,0
12495.0,-0.1888743256121917,-0.1781042198203553,0
12496.0,-0.223895054653388,-0.1935908624553562,0
12497.0,0.3551892980233902,0.4907638755853362,0
12499.0,-0.1847983374087172,-0.1514671944881536,0
12500.0,-0.0384948258111514,-0.0899852232271998,0
12503.0,-0.1026186941917486,-0.1113567900635011,0
12504.0,-0.1956526760386746,-0.141246010349053,0
12505.0,-0.1217866122851804,-0.1480601331084534,0
12507.0,-0.1684663285086169,-0.142175208907153,0
12510.0,0.2418483209832177,0.0644166038437597,0
12511.0,0.1171188174317955,0.0732439901457103,0
12514.0,-0.1638842085100524,-0.1362902847058527,0
12516.0,-0.0789887361486982,-0.0314457140668961,0
12519.0,-0.185698376654088,-0.1654051728596545,0
12523.0,0.0586005550744238,0.0182664087914569,0
12524.0,0.5162301105813158,0.3405434420258269,0
12525.0,-0.1197070951758637,-0.1194098442337016,0
12527.0,-0.1855749298747977,-0.1530158587516537,0
12529.0,-0.1934665458017891,-0.1685025013866546,0
12530.0,0.0063489001312046,0.0805227121841607,0
12531.0,-0.0260839355186887,-0.0319103133459462,0
12533.0,-0.0754727474258222,-0.0892108910954497,0
12537.0,-0.1467295951624998,-0.1287018298147022,0
12538.0,-0.1979532751072657,-0.1757812234251051,0
12539.0,0.4046802340843002,0.1839734849859672,0
12540.0,0.7646790985808763,0.4729542365550851,0
12542.0,-0.1749046391703276,-0.1173965806911515,0
12543.0,-0.1189753924477069,-0.0916887539170499,0
12547.0,-0.2092565111164604,-0.1711352306346048,0
12549.0,-0.0521536508178937,0.0133106831482565,0
12553.0,-0.1261330611596454,-0.142484941759853,0
12554.0,-0.1764062009038763,-0.1610689129218542,0
12555.0,-0.2144805543673342,-0.1980819888195065,0
12557.0,0.525745612777698,0.1731328351414665,0
12562.0,-0.095977257465933,-0.1133700536060512,0
12563.0,-0.2010125107467677,-0.1807369490683054,0
12567.0,0.2545442611114961,0.0775802500835105,0
12568.0,-0.2211276023103902,-0.190803266781056,0
12570.0,-0.2202836752374241,-0.1980819888195065,0
12573.0,-0.1664889355530767,-0.1370646168376027,0
12575.0,-0.1590877400129021,-0.1494539309456035,0
12576.0,-0.1361861179676642,-0.1166222485594014,0
12577.0,-0.1178250929134114,-0.0864232954211496,0
12578.0,-0.0215994507001083,-0.0148750064474451,0
12580.0,-0.1574739539345441,-0.1469760681240033,0
12582.0,-0.0641212549483596,-0.0921533531960999,0
12583.0,0.5752230819172309,0.4094590017515812,0
12586.0,-0.0196029796059505,-0.1040780680250507,0
12588.0,-0.1455018608302858,-0.1386132811011028,0
12589.0,0.2254108211989967,0.0275583943724574,0
12591.0,-0.1295413145115044,-0.1324186240471024,0
12592.0,0.0117446466296367,0.0472264305189087,0
12594.0,-0.0323785990190435,-0.044764226732997,0
12595.0,-0.1954259828621598,-0.1562680537050039,0
12598.0,-0.0594111991967124,-0.0523526816241474,0
12599.0,-0.0871160231997892,-0.0072865515562946,0
12600.0,0.0453917496903669,-0.0991223423818503,0
12601.0,-0.2172895297179115,-0.1912678660601061,0
12605.0,-0.0906163005143918,-0.0543659451666976,0
12606.0,-0.2266265952060469,-0.1980819888195065,0
12608.0,-0.1823215461187755,-0.1482149995348034,0
12609.0,0.0301438279611246,-0.0580827393990978,0
12613.0,0.1607707208322766,0.1909424741717176,0
12615.0,0.1581671160327004,0.1023588782995121,0
12616.0,-0.1820959751857088,-0.1650954400069544,0
12619.0,-0.2132561867654645,-0.1765555555568551,0
12621.0,1.0151514915173487,0.8073108510447559,0
12623.0,0.1573759344017947,0.0774253836571605,0
12625.0,0.0494520264855681,0.0645714702701097,0
12629.0,-0.0541130878782644,-0.0864232954211496,0
12631.0,0.0898539128603713,0.0140850152800066,0
12632.0,-0.1386561757969173,-0.0907595553589498,0
12633.0,0.1653932415949724,0.1232658458567634,0
12634.0,-0.1739933774904759,-0.1460468695659033,0
12635.0,-0.0896870829393707,-0.077905641971899,0
12636.0,-0.2131596738289285,-0.1980819888195065,0
12637.0,0.0269903238719827,-0.0026405587657943,0
12638.0,-0.2009496651136745,-0.1849183425797557,0
12639.0,-0.136255697061446,-0.1316442919153524,0
12643.0,0.3276696441892488,0.2442165248361209,0
12644.0,-0.0673151598016328,-0.0887462918163997,0
12645.0,-0.0310060952820255,-0.0370209054154965,0
12647.0,1.3647740930928556,0.6453205690826458,0
12648.0,-0.1398827878856832,-0.1427946746125531,0
12649.0,-0.041440714862396,0.0143947481327066,0
12651.0,-0.1993841355035845,-0.1692768335184047,0
12652.0,-0.2180919337832981,-0.1934359960290062,0
12653.0,-0.010035854210956,-0.0802286383671492,0
12655.0,-0.1996534739311269,-0.1858475411378557,0
12656.0,0.0354913179912887,-0.0221537284858956,0
12661.0,-0.2108029625879328,-0.1647857071542544,0
12662.0,0.1232036214073568,0.0376247120852081,0
12663.0,-0.2021167982996914,-0.1702060320765047,0
12664.0,-0.0956428289184013,-0.1530158587516537,0
12665.0,-0.2008598856378271,-0.1784139526730553,0
12666.0,-0.0888801899001917,-0.1409362774963529,0
12668.0,0.6212148629069864,0.3306319907394263,0
12670.0,-0.1432169731699681,-0.1626175771853543,0
12671.0,0.0653229055528469,0.0278681272251575,0
12672.0,-0.2052871360405547,-0.1889448696648559,0
12673.0,-0.159460324837669,-0.1441884724497031,0
12675.0,-0.1215565523783213,-0.1462017359922533,0
12676.0,-0.059333764398794,-0.012861742904895,0
12677.0,-0.1846434678128804,-0.1709803642082548,0
12678.0,1.6398572848460118,1.5748288600354037,0
12681.0,1.687891548911297,1.35971939383524,0
12682.0,1.0891690581363358,0.6447011033772457,0
12683.0,0.2446269957606965,0.2192830301937693,0
12686.0,-0.2189796283507398,-0.1816661476264055,0
12687.0,0.0110544669090593,0.0190407409232069,0
12691.0,-0.2138779096357081,-0.190338667502006,0
12692.0,-0.2165320153904485,-0.1926616638972562,0
12693.0,-0.1339169417156198,-0.1547193894415038,0
12694.0,-0.1197127063931042,-0.0672198585537484,0
12695.0,-0.1363959774924577,-0.1619981114799542,0
12696.0,-0.133378264860535,-0.1108921907844511,0
12698.0,-0.1908550852980762,-0.1810466819210054,0
12699.0,-0.1573718297807676,-0.1404716782173029,0
12701.0,-0.0439590291599172,-0.0357819740046964,0
12703.0,-0.1478473496368006,-0.1314894254890024,0
12705.0,0.3202213144242543,0.2959419112370241,0
12708.0,0.0629335370275117,-0.0102290136569448,0
12709.0,2.139841430327389,1.3502725418278896,0
12711.0,-0.078709297530123,-0.0789897069563491,0
12712.0,0.0849676648873735,0.0010762354666058,0
12714.0,0.8242253359367014,0.6852761070809482,0
12717.0,-0.1977927942941884,-0.1836794111689556,0
12720.0,0.0492141108745723,0.0565184160999092,0
12721.0,-0.0767004817580362,-0.0904498225062498,0
12724.0,-0.0846504543443284,-0.0535916130349475,0
12725.0,0.0254023493929309,-0.0213793963541455,0
12726.0,-0.0712519898175437,0.0301911236204076,0
12727.0,-0.038333222754626,-0.0845648983049494,0
12728.0,-0.2027407656568313,-0.1790334183784553,0
12730.0,-0.1359212685139142,-0.1619981114799542,0
12731.0,0.543097740972115,0.2979551747795743,0
12733.0,5.760336119415967e-05,-0.0806932376461992,0
12734.0,-0.1695885719567101,-0.1708254977819048,0
12737.0,0.1874251249679381,-0.1979271223931565,0
12738.0,-0.2115492544809148,-0.1753166241460551,0
12739.0,-0.0366655689907595,-0.126223966993102,0
12741.0,-0.1834123667503222,-0.1650954400069544,0
12742.0,-0.0941435116717488,0.0122266181638065,0
12744.0,0.2241527862936842,0.0732439901457103,0
12745.0,-0.1251297755170501,-0.125759367714052,0
12746.0,-0.2004165994758303,-0.1832148118899056,0
12747.0,0.3389874693632687,0.0298813907677076,0
12748.0,2.2913398068461786,1.8319071277764196,0
12749.0,0.0859720727734169,-0.0605606022206979,0
12751.0,-0.1988768814650464,-0.1689671006657047,0
12755.0,0.3566830040528022,0.1564072610956655,0
12758.0,0.5691169553161559,0.4243261786811821,0
12759.0,0.1626010998961166,0.1579559253591655,0
12760.0,-0.1899516793223612,-0.1675733028285546,0
12761.0,-0.1411172556785857,-0.1547193894415038,0
12763.0,-0.1930625381604755,-0.1678830356812546,0
12765.0,-0.0713552362147683,-0.0419766310586968,0
12766.0,0.1165161727001694,0.0805227121841607,0
12767.0,-0.1223903792602545,-0.1056267322885507,0
12768.0,-0.2100521817211584,-0.1824404797581555,0
12770.0,-0.0163181730333817,-0.0278837862608459,0
12771.0,-0.1973023739073716,-0.1821307469054555,0
12773.0,-0.2150394316044846,-0.1813564147737054,0
12774.0,-0.2179067636143627,-0.190028934649306,0
12775.0,-0.1953070250566619,-0.1663343714177545,0
12776.0,-0.2227548553101253,-0.191112999633756,0
12777.0,-0.1706883705358415,-0.1273080319775521,0
12778.0,-0.1219830048885967,-0.0573084072673477,0
12779.0,0.0786135224842698,0.052182156162109,0
12780.0,-0.1911188125083781,-0.1540999237361038,0
12782.0,0.0277096819222105,-0.0540562123139975,0
12784.0,-0.0909103282977923,-0.1081045951101509,0
12785.0,-0.1405000217821345,-0.1483698659611534,0
12786.0,-0.1472278712534532,-0.1480601331084534,0
12787.0,-0.1842596605536325,-0.1596751150847041,0
12788.0,-0.1790546954413762,-0.1681927685339546,0
12789.0,-0.2086145878641511,-0.1932811296026562,0
12790.0,-0.1990272620870909,-0.1765555555568551,0
12791.0,-0.1320764624607469,-0.1435690067443031,0
12792.0,-0.181122990116212,-0.1708254977819048,0
12793.0,-0.1760302493487651,-0.1624627107590043,0
12796.0,-0.1862258310746918,-0.1700511656501548,0
12797.0,-0.1670264901647134,-0.1649405735806044,0
12798.0,-0.0568435061874752,0.2971808426478242,0
12799.0,-0.2043668964131183,-0.1770201548359052,0
12800.0,-0.1634162329921975,-0.1542547901624538,0
12801.0,-0.1086990091935175,-0.1200293099391016,0
12802.0,-0.0057870405164752,0.0585316796424594,0
12803.0,-0.1063434201959699,-0.0631933314686481,0
12804.0,-0.1924688713764343,-0.1564229201313539,0
12805.0,-0.0679469828629093,-0.1064010644203008,0
12806.0,0.0941060932851964,0.1249693765466135,0
12807.0,-0.1919099941392838,-0.1757812234251051,0
12808.0,-0.1815741319823455,-0.1692768335184047,0
12809.0,-0.0868365845812139,-0.1520866601935536,0
12810.0,-0.1689444042175046,-0.1379938153957028,0
12811.0,-0.1707332602737652,-0.1664892378441045,0
12813.0,-0.0395710572778728,-0.0215342627804955,0
12817.0,-0.1700722588828383,-0.1725290284717549,0
12819.0,-0.1683238035907091,-0.1449628045814532,0
12820.0,-0.0329071756830954,-0.0058927537191445,0
12821.0,-0.2146096123638649,-0.1839891440216556,0
12823.0,0.3031845366387514,-0.0898303568008498,0
12825.0,-0.1707803944985851,-0.1767104219832052,0
12826.0,-0.0627756850540958,-0.0531270137558975,0
12829.0,-0.2186249994211424,-0.1712900970609548,0
12831.0,-0.2024916276113546,-0.1722192956190549,0
12835.0,0.44400701123583,0.165544380250316,0
12836.0,0.2142321542125403,-0.0171980028426952,0
12837.0,-0.1696660067546286,-0.1719095627663549,0
12838.0,0.0734332467278716,0.0308105893258076,0
12839.0,0.2738165478456006,0.2728668137108727,0
12840.0,-0.0813858481538253,-0.0825516347623993,0
12841.0,0.1607280755812491,0.2058096511013185,0
12842.0,-0.1393160549443961,-0.1455822702868532,0
12843.0,0.3187949430017278,0.149748004762615,0
12844.0,-0.1927752438377637,-0.1830599454635555,0
12846.0,-0.2272348511549134,-0.1980819888195065,0
12847.0,-0.1430912819037816,-0.1016002052034505,0
12848.0,-0.2056406427267041,-0.1892546025175559,0
12849.0,-0.0009232374124392,-0.0034148908975444,0
12850.0,-0.1919492726599671,-0.1672635699758546,0
12851.0,-0.2122674902876944,-0.190338667502006,0
12853.0,-0.0101009443309454,-0.0638127971740481,0
12854.0,-0.0432834386041651,-0.0427509631904468,0
12855.0,-0.1602077389740991,-0.1610689129218542,0
12857.0,0.0607350621126971,-0.0314457140668961,0
12858.0,-0.2124560271869741,-0.190338667502006,0
12859.0,-0.1644430857472028,-0.1530158587516537,0
12860.0,-0.2228985024714813,-0.1942103281607562,0
12861.0,-0.2213239949138065,-0.1940554617344062,0
12862.0,-0.1184849720608902,-0.1036134687460006,0
12863.0,0.0259174591356056,-0.0887462918163997,0
12864.0,-0.2118747050808618,-0.1624627107590043,0
12865.0,-0.0320026474639323,-0.0359368404310464,0
12866.0,-0.1539916325151109,-0.1390778803801528,0
12867.0,0.1997047127769739,0.358043348203378,0
12868.0,-0.157159725769078,-0.1434141403179531,0
12869.0,-0.1910885119352796,-0.1759360898514551,0
12870.0,-0.0407886914190539,-0.0579278729727478,0
12871.0,-0.188203224030232,-0.1542547901624538,0
12872.0,0.1147059940183951,0.0380893113642581,0
12873.0,-0.0434427971737943,-0.0963347467075502,0
12874.0,-0.1225474933429876,-0.1017550716298005,0
12875.0,-0.1152147546531466,0.2923799834309739,0
12876.0,-0.0198229393217768,-0.0269545877027459,0
12877.0,-0.0711543546375596,-0.0342333097411963,0
12880.0,-0.1571451366042527,-0.1550291222942038,0
12887.0,-0.2040246121614499,-0.1827502126108555,0
12889.0,-0.1857253104968422,-0.1790334183784553,0
12890.0,-0.1920278297013336,-0.1671087035495046,0
12891.0,-0.1718050027666942,0.0147044809854066,0
12892.0,-0.1994256585111639,-0.1765555555568551,0
12894.0,-0.2113248057912961,-0.1931262631763062,0
12897.0,-0.1955685077800676,-0.1767104219832052,0
12898.0,-0.195741333271074,-0.1618432450536042,0
12899.0,-0.1878643065089078,-0.1815112812000555,0
12900.0,-0.1907899951780868,-0.1767104219832052,0
12903.0,-0.1354409483181303,-0.1218877070553017,0
12905.0,-0.1146917892063352,-0.1158479164276514,0
12907.0,-0.1718712151301317,-0.1708254977819048,0
12908.0,-0.1138411286726806,0.0805227121841607,0
12909.0,-0.1252296551839303,-0.0947860824440501,0
12910.0,0.0764330034646247,0.1022040118731621,0
12911.0,-0.043620111638593,-0.0732596491813987,0
12913.0,0.2442925672131646,0.0825359757267109,0
12914.0,-0.2038472976966512,-0.1462017359922533,0
12915.0,-0.1379581403722034,-0.1426398081862031,0
12916.0,-0.0567436265205949,-0.1056267322885507,0
12917.0,0.1935637966290079,-0.045848291717447,0
12918.0,1.0002660544218407,-0.1980819888195065,0
12920.0,-0.1926383301370963,-0.1530158587516537,0
12921.0,1.940756564879104,1.6883459505499605,0
12923.0,-0.1619180379889931,-0.1731484941771549,0
12924.0,-0.0566403801233703,-0.0523526816241474,0
12925.0,-0.2250240315621698,-0.1815112812000555,0
12926.0,-0.0579567716879836,-0.0814675697779492,0
12927.0,-0.2068403209727157,-0.1757812234251051,0
12928.0,0.0226449972409659,0.0227575351556071,0
12931.0,5.414933863609482,5.206911157222179,2
12932.0,-0.0383635233277245,0.0509432247513089,0
12933.0,-0.1134932332037717,-0.1285469633883522,0
12934.0,-0.2085977542124296,-0.1934359960290062,0
12935.0,0.0047979596859398,0.0105230874739564,0
12937.0,-0.0501717688885611,-0.0470872231282471,0
12939.0,1.306582403578879,0.6460949012143958,0
12941.0,-0.1866197385249725,-0.1392327468065028,0
12942.0,-0.1999452572276311,-0.1875510718277058,0
12943.0,-0.1732639192492154,-0.1638565085961544,0
12945.0,-0.1799233118702004,-0.1547193894415038,0
12946.0,-0.1925721177736588,-0.1751617577197051,0
12947.0,-0.194862616651217,-0.1697414327974547,0
12948.0,-0.2006489038695856,-0.1635467757434544,0
12949.0,1.045826893927528,0.7080414717543997,0
12951.0,0.0122597563723114,-0.0187466671061953,0
12953.0,-0.1729878473609844,-0.1548742558678538,0
12954.0,-0.2107524616327686,-0.1853829418588057,0
12956.0,-0.1825426280780499,-0.1508477287827536,0
12957.0,0.2972849028321255,0.132712697864114,0
12958.0,-0.1765363811438551,-0.1799626169365554,0
12959.0,-0.2120430415980758,-0.1813564147737054,0
12960.0,-0.0806148669049853,0.0153239466908067,0
12961.0,-0.2051928675909149,-0.1703608985028548,0
12963.0,-0.0331563137285721,-0.0545208115930476,0
12964.0,-0.2141427590894581,-0.189564335370256,0
12967.0,0.0679645544053135,-0.0690782556699485,0
12969.0,-0.2152414354251414,-0.189719201796606,0
12970.0,-0.1113576039220503,-0.0919984867697499,0
12971.0,0.3077722678545564,0.6222454715564943,0
12972.0,-0.0986683972544605,-0.0675295914064484,0
12973.0,-0.1857152103058094,-0.1934359960290062,0
12974.0,-0.1993392457656608,-0.1858475411378557,0
12975.0,0.0066979178435616,-0.0571535408409977,0
12976.0,0.0423504699460344,0.1305445678952138,0
12977.0,-0.1757171434267471,-0.1802723497892554,0
12978.0,0.0518940282286189,0.0176469430860568,0
12979.0,-0.1708847631392578,-0.1177063135438515,0
12980.0,0.7665453894350555,-0.0396536346634466,0
12982.0,0.0352231018071944,0.0249256651245073,0
12983.0,-0.1739843995428912,-0.0994320752345504,0
12986.0,0.0773711989872307,-0.0179723349744453,0
12987.0,-0.1444211403897721,-0.141555743201753,0
12989.0,0.5147992501849971,0.4199899187433818,0
12990.0,-0.167708814181154,-0.1548742558678538,0
12991.0,-0.1996860189911216,-0.1861572739905558,0
12992.0,-0.2185071638590926,-0.1949846602925063,0
12993.0,-0.1341683242479927,-0.1191001113810016,0
12996.0,-0.1890875518673294,-0.1793431512311553,0
12997.0,-0.1297747411487078,-0.1173965806911515,0
12998.0,-0.1257279312748837,-0.0241669920284457,0
13000.0,-0.1731348612526846,-0.1720644291927049,0
13001.0,1.370963265709089,1.03419016564752,0
13002.0,-0.1960813730358462,-0.1784139526730553,0
13004.0,0.4437949072241404,0.4128660631312814,0
13005.0,-0.1744445193566094,-0.1533255916043537,0
13007.0,-0.2093159900192093,-0.1890997360912059,0
13008.0,-0.1860395386623083,-0.1666441042704545,0
13009.0,-0.2027228097616618,-0.1796528840838553,0
13010.0,-0.19193580573859,-0.1482149995348034,0
13011.0,-0.2233103658169315,-0.1962235917033064,0
13012.0,-0.0818583126454725,-0.0837905661731994,0
13013.0,0.6480308700991733,0.4582419260518342,0
13014.0,-0.0140961310061572,-0.0319103133459462,0
13015.0,0.1346392821434265,0.0987969504934619,0
13018.0,0.0499458136027291,0.004793029699006,0
13019.0,-0.0909529735488198,-0.1367548839849027,0
13020.0,-0.159520925983866,-0.1551839887205538,0
13021.0,0.0258624692066491,-0.013326342183945,0
13022.0,-0.221655056730994,-0.1928165303236061,0
13023.0,-0.1437904395719437,-0.1519317937672036,0
13024.0,-0.1666011598978861,-0.1702060320765047,0
13025.0,-0.1926910755791567,-0.1609140464955042,0
13026.0,-0.1439486758981248,-0.0672198585537484,0
13027.0,0.9299799472677638,3.760149002260389,0
13029.0,-0.1526931968456671,-0.1889448696648559,0
13030.0,-0.1838287190695647,-0.1712900970609548,0
13031.0,0.1405535051148776,0.1593497231963156,0
13032.0,-0.0263308290772692,-0.0590119379571978,0
13033.0,-0.225616576102763,-0.1959138588506064,0
13034.0,-0.1975705900914659,-0.174542292014305,0
13035.0,-0.1793442342509843,-0.1545645230151538,0
13036.0,-0.1945192101561005,-0.1923519310445561,0
13037.0,0.1114918887830562,0.0648812031228098,0
13039.0,-0.1155547944179189,-0.1533255916043537,0
13041.0,-0.1393014657795709,-0.1463566024186033,0
13042.0,-0.0619272690073374,-0.0724853170496487,0
13044.0,0.2521875498705003,0.1299251021898138,0
13045.0,-0.1724626374272768,-0.1697414327974547,0
13046.0,-0.1930782495687488,-0.1609140464955042,0
13047.0,0.3947169567521287,0.117380921655463,0
13048.0,0.0212455596611937,0.0236867337137072,0
13049.0,-0.1446399778621503,-0.1437238731706531,0
13050.0,0.4979689651939433,0.3358974492353266,0
13051.0,-0.2114987535257506,-0.1870864725486558,0
13052.0,0.0820105534016479,-0.0120874107731449,0
13053.0,-0.2146578688321329,-0.1909581332074061,0
13055.0,-0.1047846240465684,-0.0546756780193976,0
13056.0,-0.2054745506963863,-0.173767959882555,0
13057.0,-0.1493500336137974,-0.1276177648302521,0
13059.0,0.0076271354185827,-0.0704720535070986,0
13063.0,-0.2078402398849667,-0.1802723497892554,0
13064.0,-0.1659973929228119,-0.174387425587955,0
13065.0,-0.1105810114559698,-0.1392327468065028,0
13067.0,-0.1848735277197395,-0.1829050790372055,0
13069.0,0.3529571558051328,1.2700517329785843,0
13070.0,-0.1703011965462493,-0.157661851542154,0
13071.0,-0.2144816766107823,-0.1935908624553562,0
13073.0,-0.1820645523691622,-0.157816717968504,0
13074.0,-0.0742551132846411,-0.0703171870807485,0
13076.0,-0.2137881301598607,-0.1914227324864561,0
13077.0,0.0320897981001182,0.0974031526563118,0
13078.0,1.66811425262555,0.8166028366257564,0
13079.0,-0.2066416838824032,-0.1833696783162556,0
13080.0,-0.2039965560752475,-0.1869316061223058,0
13081.0,3.235131957527732,3.2638021058086086,2
13082.0,0.1887291718546224,0.4432198826958833,0
13083.0,-0.2186945785149242,-0.1796528840838553,0
13084.0,-0.2152470466423818,-0.1759360898514551,0
13085.0,-0.0026043580976829,-0.0854940968630495,0
13086.0,-0.1796797850419642,-0.174232559161605,0
13087.0,-0.1937852629410476,-0.1849183425797557,0
13088.0,-0.2024860163941141,-0.1864670068432558,0
13089.0,6.267173393795592,4.312247812198174,2
13090.0,0.3533847305588563,-0.0153396057264951,0
13091.0,-0.0072280011038268,-0.0630384650422981,0
13092.0,-0.042415944418789,-0.1386132811011028,0
13093.0,5.058038002246883,3.2500189938634576,2
13094.0,-0.1722202328424887,-0.1406265446436529,0
13096.0,-0.1818827489305711,-0.1973076566877565,0
13097.0,0.5925976549806098,0.2640394274089221,0
13101.0,-0.1622984785178967,-0.141710609628103,0
13102.0,0.3627565855938826,0.1691063080563662,0
13103.0,-0.1767204290693424,-0.1449628045814532,0
13104.0,-0.1604568770195758,-0.1471309345503533,0
13105.0,-0.2209031536207716,-0.1827502126108555,0
13106.0,-0.1698455657063235,-0.1652503064333045,0
13107.0,0.1886539815436001,0.2699243516102225,0
13108.0,-0.1449878733310592,-0.0828613676150993,0
13109.0,-0.1899864688692521,-0.1615335122009042,0
13110.0,-0.0641481887911138,-0.1401619453646029,0
13111.0,-0.1928605343398187,-0.1703608985028548,0
13112.0,-0.2266714849439706,-0.1965333245560064,0
13113.0,0.4844358314533875,0.0332884521474078,0
13114.0,-0.2026801645106342,-0.1867767396959558,0
13115.0,0.1301256189951957,0.1683319759246162,0
13117.0,-0.0428143408428621,-0.0244767248811457,0
